design_id,design_class,graph_path,spatial_path,timing_rpt_path,clock_target_ns,wns,tns,freq_mhz,slack_p0,slack_p10,slack_p50,slack_p90,violation_count,clock_period,mean_density,std_density,peak_density,hotspot_tile_count,utilization_estimate,max_fan_out,register_count,avg_path_depth,total_edges,node_count,edge_density,total_power,freq_mhz_label,cell_area
aes_cipher_relaxed_aug0038,arithmetic,data\augmented\graph\aes_cipher_relaxed_aug0038.pt,data\augmented\spatial\aes_cipher_relaxed_aug0038.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\aes_cipher_relaxed\timing.rpt,4.0,0.0744775336761921,0.0,248.05743137711795,0.08141575001556686,0.1419652399029829,0.705835434522446,1.2252988707499664,0,4.0,0.025000000372529,0.1125833019614219,1.0,484,0.0484,0,82,0.0,0,500,0.0,6.137230566950398,243.12004601917494,35079.22550045297
sha256_fast_aug0039,arithmetic,data\augmented\graph\sha256_fast_aug0039.pt,data\augmented\spatial\sha256_fast_aug0039.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sha256_fast\timing.rpt,2.0,-0.15669236957510774,-0.8143823799939517,446.55971904145855,-0.16087815819045748,-0.14997276663091302,0.4694013721163973,0.7561412240128041,5,2.0,0.016666667535901,0.0759385675191879,1.0,480,0.048,0,101,0.0,0,500,0.0,20.90473245479626,445.51491432119224,65994.55087145144
sha256_nominal_aug0040,arithmetic,data\augmented\graph\sha256_nominal_aug0040.pt,data\augmented\spatial\sha256_nominal_aug0040.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sha256_nominal\timing.rpt,3.0,-0.037177951029364734,-0.038640748447242156,325.619087215715,-0.04353846414281323,0.19943603717482977,0.5397456607767467,1.0054089082935922,1,3.0,0.025000000372529,0.1134680584073066,1.0,480,0.048,0,86,0.0,0,500,0.0,13.206080699520577,328.27452312625616,56328.90069355487
sha256_relaxed_aug0041,arithmetic,data\augmented\graph\sha256_relaxed_aug0041.pt,data\augmented\spatial\sha256_relaxed_aug0041.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sha256_relaxed\timing.rpt,4.0,-0.034859222001282,-0.05442610748232177,242.32306395904413,-0.03331737717196454,0.10539559253061409,0.881456048727427,1.1922308534394888,2,4.0,0.025000000372529,0.1145643889904022,1.0,475,0.0475,0,88,0.0,0,500,0.0,8.048834183369193,245.76207210529753,48853.269238086126
fpu_fast_aug0042,arithmetic,data\augmented\graph\fpu_fast_aug0042.pt,data\augmented\spatial\fpu_fast_aug0042.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fpu_fast\timing.rpt,2.0,-0.09853947199387225,-0.34658571923564696,466.8513592366118,-0.10090124192508379,-0.0812875169020768,0.2507291323682318,0.6766625018271706,4,2.0,0.025000000372529,0.1141271218657493,1.0,477,0.0477,0,83,0.0,0,500,0.0,22.261266082752513,482.73079116852256,95951.25989171166
fpu_nominal_aug0043,arithmetic,data\augmented\graph\fpu_nominal_aug0043.pt,data\augmented\spatial\fpu_nominal_aug0043.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fpu_nominal\timing.rpt,3.0,0.05287556935408827,0.0,343.98224656187244,0.05104383566303658,0.09661223847822727,0.5785368052565976,1.0378580445012293,0,3.0,0.025000000372529,0.1143459677696228,1.0,476,0.0476,0,103,0.0,0,500,0.0,19.03419908949009,321.31617598227814,93735.67916573773
fpu_relaxed_aug0044,arithmetic,data\augmented\graph\fpu_relaxed_aug0044.pt,data\augmented\spatial\fpu_relaxed_aug0044.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fpu_relaxed\timing.rpt,4.0,-0.04226599891590262,-0.045951254425572664,267.5722943567333,-0.040358285272546764,0.09839737526903886,0.5930025712359599,1.1853887708674093,1,4.0,0.025000000372529,0.1119151413440704,1.0,487,0.0487,0,98,0.0,0,500,0.0,13.609679209249817,242.33704206227242,61512.00057722013
multiplier_32b_fast_aug0045,arithmetic,data\augmented\graph\multiplier_32b_fast_aug0045.pt,data\augmented\spatial\multiplier_32b_fast_aug0045.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\multiplier_32b_fast\timing.rpt,2.0,-0.000969011994016868,-0.002819499307043902,505.4300394750571,-0.0010688490572253247,-0.0010729777799047037,0.35700330643111766,0.6717030751490383,4,2.0,0.016666667535901,0.0750555396080017,1.0,485,0.0485,0,102,0.0,0,500,0.0,10.157096998726606,502.9256470203321,45622.151479526234
multiplier_32b_nominal_aug0046,arithmetic,data\augmented\graph\multiplier_32b_nominal_aug0046.pt,data\augmented\spatial\multiplier_32b_nominal_aug0046.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\multiplier_32b_nominal\timing.rpt,3.0,-0.014691126409647738,-0.06921822613073339,329.93029981283786,-0.01470158078617097,-0.013155551916565911,0.6430862021974955,1.17494881395398,5,3.0,0.025000000372529,0.1152171865105629,1.0,472,0.0472,0,96,0.0,0,500,0.0,5.9648124733952885,321.62771708241223,36611.16002902353
multiplier_32b_relaxed_aug0047,arithmetic,data\augmented\graph\multiplier_32b_relaxed_aug0047.pt,data\augmented\spatial\multiplier_32b_relaxed_aug0047.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\multiplier_32b_relaxed\timing.rpt,4.0,0.007016608504671992,0.0,256.13893209770663,0.007439624948174468,0.0608884083329981,0.6873361895450684,1.0595283323060127,0,4.0,0.025000000372529,0.1121383085846901,1.0,486,0.0486,0,84,0.0,0,500,0.0,3.8025751618311094,243.9071031105754,25007.431501901214
adder_tree_64_fast_aug0048,arithmetic,data\augmented\graph\adder_tree_64_fast_aug0048.pt,data\augmented\spatial\adder_tree_64_fast_aug0048.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\adder_tree_64_fast\timing.rpt,2.0,-0.06467269300738299,-0.1825902554610783,462.94754871704424,-0.06811747706061819,-0.05627755897686656,0.4881559209289312,0.5949811341385651,3,2.0,0.016666667535901,0.0771002322435379,1.0,471,0.0471,0,108,0.0,0,500,0.0,5.4944064140599895,496.9413477657622,24482.33095636448
adder_tree_64_nominal_aug0049,arithmetic,data\augmented\graph\adder_tree_64_nominal_aug0049.pt,data\augmented\spatial\adder_tree_64_nominal_aug0049.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\adder_tree_64_nominal\timing.rpt,3.0,-0.005858644340545013,-0.006034041630981396,337.906962741581,-0.005877542229820732,0.053404453899985174,0.4649569283415165,1.061672113147777,1,3.0,0.016666667535901,0.0773879140615463,1.0,470,0.047,0,79,0.0,0,500,0.0,3.2625474008255133,322.5184974319651,23930.853643879273
adder_tree_64_relaxed_aug0050,arithmetic,data\augmented\graph\adder_tree_64_relaxed_aug0050.pt,data\augmented\spatial\adder_tree_64_relaxed_aug0050.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\adder_tree_64_relaxed\timing.rpt,4.0,0.030170628950434077,0.0,245.18284011584703,0.031320059145507825,0.06298406992166626,0.7205675475965312,1.1936683040209437,0,4.0,0.016666667535901,0.0753510296344757,1.0,483,0.0483,0,90,0.0,0,500,0.0,2.724032682595566,242.75731139219508,15793.335553281102
cordic_pipeline_fast_aug0051,arithmetic,data\augmented\graph\cordic_pipeline_fast_aug0051.pt,data\augmented\spatial\cordic_pipeline_fast_aug0051.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cordic_pipeline_fast\timing.rpt,2.0,-0.10439847491393353,-0.3870129995308198,472.89902379919437,-0.10608159335869141,-0.09307932115252794,0.25645445257248733,0.7093884075960162,4,2.0,0.016666667535901,0.0771002247929573,1.0,471,0.0471,0,92,0.0,0,500,0.0,14.630963969033067,462.1430934906022,55359.58506308033
cordic_pipeline_nominal_aug0052,arithmetic,data\augmented\graph\cordic_pipeline_nominal_aug0052.pt,data\augmented\spatial\cordic_pipeline_nominal_aug0052.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cordic_pipeline_nominal\timing.rpt,3.0,0.010336847198119026,0.0,329.41036376321887,0.010453460458486745,0.06242737538636495,0.39437436983013874,1.0397603839257485,0,3.0,0.025000000372529,0.1154339611530304,1.0,471,0.0471,0,88,0.0,0,500,0.0,9.373259733458243,325.5338542419086,51219.67593334188
cordic_pipeline_relaxed_aug0053,arithmetic,data\augmented\graph\cordic_pipeline_relaxed_aug0053.pt,data\augmented\spatial\cordic_pipeline_relaxed_aug0053.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cordic_pipeline_relaxed\timing.rpt,4.0,0.11013706288804678,0.0,244.93293863052529,0.10911835126156592,0.20724109990549364,1.1548658682286077,1.477160116110746,0,4.0,0.025000000372529,0.1132475137710571,1.0,481,0.0481,0,93,0.0,0,500,0.0,7.417303036718097,258.8295282118042,42028.66819549311
uart_controller_fast_aug0054,control,data\augmented\graph\uart_controller_fast_aug0054.pt,data\augmented\spatial\uart_controller_fast_aug0054.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\uart_controller_fast\timing.rpt,2.0,-0.06105904860777605,-0.2807077396359496,511.642154182556,-0.06033894862986428,-0.05554715634939364,0.29739711032839816,0.636130137965652,5,2.0,0.025000000372529,0.1136881709098815,1.0,479,0.0479,0,90,0.0,0,500,0.0,3.1978850521416002,488.1163800266563,17494.595384502896
uart_controller_nominal_aug0055,control,data\augmented\graph\uart_controller_nominal_aug0055.pt,data\augmented\spatial\uart_controller_nominal_aug0055.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\uart_controller_nominal\timing.rpt,3.0,-0.020990967419627138,-0.022730547237803447,342.74335223265103,-0.022078232276168765,0.12850355468919758,0.4921488611258025,1.023264822393498,1,3.0,0.025000000372529,0.1128051429986953,1.0,483,0.0483,0,87,0.0,0,500,0.0,2.3925254826420024,339.13379927256193,16117.436111298288
uart_controller_relaxed_aug0056,control,data\augmented\graph\uart_controller_relaxed_aug0056.pt,data\augmented\spatial\uart_controller_relaxed_aug0056.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\uart_controller_relaxed\timing.rpt,4.0,-0.04522702915617603,-0.04940005665345234,255.9070343534245,-0.04259900282123454,0.09204095022315507,0.5600998133955403,1.2460361200791714,1,4.0,0.025000000372529,0.1114674806594848,1.0,489,0.0489,0,95,0.0,0,500,0.0,1.2586395295826482,244.59993616738424,12405.324338598373
spi_master_fast_aug0057,control,data\augmented\graph\spi_master_fast_aug0057.pt,data\augmented\spatial\spi_master_fast_aug0057.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\spi_master_fast\timing.rpt,2.0,-0.26412231778439677,-0.969396680492167,424.312516215283,-0.27706211162522015,-0.2645222334686896,0.30627306274441474,0.7440952041449265,4,2.0,0.016666667535901,0.0763762593269348,1.0,477,0.0477,0,89,0.0,0,500,0.0,4.708974618820562,431.5814610958998,20143.621549311596
spi_master_nominal_aug0058,control,data\augmented\graph\spi_master_nominal_aug0058.pt,data\augmented\spatial\spi_master_nominal_aug0058.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\spi_master_nominal\timing.rpt,3.0,-0.023076813715914607,-0.024654773159538984,308.05191417750024,-0.024522279587810947,0.16353345397226493,0.42605158945554017,1.0454919404243992,1,3.0,0.025000000372529,0.1141271218657493,1.0,477,0.0477,0,100,0.0,0,500,0.0,3.2132763976252043,336.89167895461816,19358.00232345061
spi_master_relaxed_aug0059,control,data\augmented\graph\spi_master_relaxed_aug0059.pt,data\augmented\spatial\spi_master_relaxed_aug0059.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\spi_master_relaxed\timing.rpt,4.0,0.06581971649905324,0.0,248.3993419344715,0.060472597375021066,0.09309450532280959,0.983975661344396,1.521639066319022,0,4.0,0.025000000372529,0.1128051429986953,1.0,483,0.0483,0,96,0.0,0,500,0.0,2.124762247782785,253.9872695242345,14503.565468587158
i2c_master_fast_aug0060,control,data\augmented\graph\i2c_master_fast_aug0060.pt,data\augmented\spatial\i2c_master_fast_aug0060.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\i2c_master_fast\timing.rpt,2.0,-0.1231318803040345,-0.24898134891902468,468.3430926895372,-0.1332393348756063,-0.11313091534740617,0.28651082703517594,0.757320530576874,2,2.0,0.016666667535901,0.0766666680574417,1.0,475,0.0475,0,91,0.0,0,500,0.0,2.4862862967744266,474.8611258611571,14823.159157607639
i2c_master_nominal_aug0061,control,data\augmented\graph\i2c_master_nominal_aug0061.pt,data\augmented\spatial\i2c_master_nominal_aug0061.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\i2c_master_nominal\timing.rpt,3.0,-0.004745225899293927,-0.00498624304045947,326.2820843684647,-0.004844896435526046,0.0793632304168904,0.762620958863435,0.9627901480230832,1,3.0,0.025000000372529,0.1147824078798294,1.0,474,0.0474,0,82,0.0,0,500,0.0,1.235790712724231,317.91056061814913,12683.121718447941
i2c_master_relaxed_aug0062,control,data\augmented\graph\i2c_master_relaxed_aug0062.pt,data\augmented\spatial\i2c_master_relaxed_aug0062.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\i2c_master_relaxed\timing.rpt,4.0,-0.0525524933743905,-0.04987012443802238,226.72798572811962,-0.047000374423175895,0.07075107684130719,0.8288549587238077,1.3714210448265556,1,4.0,0.022749999538064,0.1072727218270301,1.0,442,0.0442,0,93,0.0,0,455,0.0,1.1994420485259296,235.86200466117825,8314.425950530964
can_controller_fast_aug0063,control,data\augmented\graph\can_controller_fast_aug0063.pt,data\augmented\spatial\can_controller_fast_aug0063.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\can_controller_fast\timing.rpt,2.0,-0.16578663209153596,-0.4704382256180267,502.9807040300854,-0.17654436863470718,-0.15103281296162707,0.357275871944597,0.6974223353947656,3,2.0,0.0125000001862645,0.0573912039399147,1.0,477,0.0477,0,99,0.0,0,500,0.0,6.396862940755845,484.8693676196628,30638.176755055716
can_controller_nominal_aug0064,control,data\augmented\graph\can_controller_nominal_aug0064.pt,data\augmented\spatial\can_controller_nominal_aug0064.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\can_controller_nominal\timing.rpt,3.0,-0.012458188393154958,-0.011340928208315936,348.7338440198507,-0.012657702642722635,0.12214940891499704,0.5097785053784849,0.8294896894719165,1,3.0,0.016666667535901,0.0763762593269348,1.0,476,0.0476,0,109,0.0,0,500,0.0,4.952965582589479,313.35553665004244,27127.766684618662
can_controller_relaxed_aug0065,control,data\augmented\graph\can_controller_relaxed_aug0065.pt,data\augmented\spatial\can_controller_relaxed_aug0065.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\can_controller_relaxed\timing.rpt,4.0,-0.02877831653975436,-0.05978040260784277,248.35609532882054,-0.030130957595733004,0.008418032723316976,0.40469755667734836,1.2476795862513375,2,4.0,0.025000000372529,0.1114674806594848,1.0,489,0.0489,0,91,0.0,0,500,0.0,2.537337983218339,250.40565230682964,19687.53907561134
ethernet_mac_fast_aug0066,control,data\augmented\graph\ethernet_mac_fast_aug0066.pt,data\augmented\spatial\ethernet_mac_fast_aug0066.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ethernet_mac_fast\timing.rpt,2.0,-0.1398417633139125,-0.7491851024708602,439.9508777231612,-0.15041890763230684,-0.1558925753720311,0.2608108666326642,0.7001683276085111,5,2.0,0.016666667535901,0.0762306451797485,1.0,477,0.0477,0,92,0.0,0,500,0.0,18.438972756698853,469.512580987931,66157.56645739403
ethernet_mac_nominal_aug0067,control,data\augmented\graph\ethernet_mac_nominal_aug0067.pt,data\augmented\spatial\ethernet_mac_nominal_aug0067.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ethernet_mac_nominal\timing.rpt,3.0,0.06220320190712324,0.0,344.5804183102305,0.06188093479239909,0.11859474309987958,0.47616561875233787,1.0695908679688255,0,3.0,0.025000000372529,0.1128051355481147,1.0,483,0.0483,0,105,0.0,0,500,0.0,9.502622026410204,348.6905186314529,58008.03806387645
ethernet_mac_relaxed_aug0068,control,data\augmented\graph\ethernet_mac_relaxed_aug0068.pt,data\augmented\spatial\ethernet_mac_relaxed_aug0068.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ethernet_mac_relaxed\timing.rpt,4.0,-0.04588108672654506,-0.05126596703577029,240.52608718186102,-0.04818376531815391,0.1327139976322499,0.4017766294503531,1.1360806583773548,1,4.0,0.025000000372529,0.1116915419697761,1.0,488,0.0488,0,95,0.0,0,500,0.0,7.542464849043193,248.5371224772871,38880.06290944574
pcie_link_fast_aug0069,control,data\augmented\graph\pcie_link_fast_aug0069.pt,data\augmented\spatial\pcie_link_fast_aug0069.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_fast\timing.rpt,2.0,-0.2164385819474215,-0.7853688933742031,453.6441092847975,-0.19346304328547814,-0.18097915877683898,0.3116040076746998,0.6315740647079663,4,2.0,0.016666667535901,0.0773879140615463,1.0,470,0.047,0,98,0.0,0,500,0.0,10.639963977335526,482.4145295531567,55397.562501505796
pcie_link_nominal_aug0070,control,data\augmented\graph\pcie_link_nominal_aug0070.pt,data\augmented\spatial\pcie_link_nominal_aug0070.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_nominal\timing.rpt,3.0,-0.06485069073684697,-0.32240446329323985,303.5491266984512,-0.060445421302870436,-0.05480327777767696,0.34469813899811586,1.0722690343879324,5,3.0,0.025000000372529,0.1128051429986953,1.0,483,0.0483,0,102,0.0,0,500,0.0,8.450950472693904,322.0173346111452,42463.0950729691
pcie_link_relaxed_aug0071,control,data\augmented\graph\pcie_link_relaxed_aug0071.pt,data\augmented\spatial\pcie_link_relaxed_aug0071.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_relaxed\timing.rpt,4.0,-0.011915622729035139,-0.011672276260718881,243.3674925133846,-0.011460387176857732,0.04490146347336608,0.8513524237616955,1.53555285831753,1,4.0,0.016666667535901,0.0756453722715377,1.0,481,0.0481,0,105,0.0,0,500,0.0,6.7085940338844114,249.86966728155826,35303.41186822844
aes_cipher_fast_aug0072,arithmetic,data\augmented\graph\aes_cipher_fast_aug0072.pt,data\augmented\spatial\aes_cipher_fast_aug0072.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\aes_cipher_fast\timing.rpt,2.0,-0.20697897120243156,-0.5860296503710224,479.49205805829564,-0.2084936177586923,-0.2179183834284772,0.39709224755823924,0.6314032701419073,3,2.0,0.016666667535901,0.0763762593269348,1.0,476,0.0476,0,98,0.0,0,500,0.0,15.05261573236828,457.2860484763578,52449.690873043415
aes_cipher_nominal_aug0073,arithmetic,data\augmented\graph\aes_cipher_nominal_aug0073.pt,data\augmented\spatial\aes_cipher_nominal_aug0073.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\aes_cipher_nominal\timing.rpt,3.0,-0.01300943003147848,-0.035329472022100246,334.62004156600796,-0.01292199665017541,-0.011283162547352057,0.23140888338767776,1.1200793121993493,3,3.0,0.025000000372529,0.1130265519022941,1.0,482,0.0482,0,100,0.0,0,500,0.0,7.830226188164227,341.47431937909084,39938.62693035237
aes_cipher_relaxed_aug0074,arithmetic,data\augmented\graph\aes_cipher_relaxed_aug0074.pt,data\augmented\spatial\aes_cipher_relaxed_aug0074.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\aes_cipher_relaxed\timing.rpt,4.0,0.072340043892906,0.0,251.00774922906433,0.06979676575664157,0.14941895199397312,0.768761975234531,1.2206698524170883,0,4.0,0.025000000372529,0.1125833019614219,1.0,484,0.0484,0,82,0.0,0,500,0.0,6.259798560920454,252.26558734802185,38053.49737077341
sha256_fast_aug0075,arithmetic,data\augmented\graph\sha256_fast_aug0075.pt,data\augmented\spatial\sha256_fast_aug0075.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sha256_fast\timing.rpt,2.0,-0.1644503827100759,-0.6859519782658416,469.46799460340895,-0.16680139699031088,-0.15089181004800012,0.45586937788823784,0.703404887413296,5,2.0,0.016666667535901,0.0759385675191879,1.0,480,0.048,0,101,0.0,0,500,0.0,21.04370579080084,470.5475456356014,69592.59896245154
sha256_nominal_aug0076,arithmetic,data\augmented\graph\sha256_nominal_aug0076.pt,data\augmented\spatial\sha256_nominal_aug0076.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sha256_nominal\timing.rpt,3.0,-0.044263547572888674,-0.04015963474542357,351.9263875203371,-0.04144035226900428,0.18779043778140367,0.5114995918410001,0.9434788715251096,1,3.0,0.025000000372529,0.1134680584073066,1.0,480,0.048,0,86,0.0,0,500,0.0,14.004650888950339,324.92276324509095,56940.17595543271
sha256_relaxed_aug0077,arithmetic,data\augmented\graph\sha256_relaxed_aug0077.pt,data\augmented\spatial\sha256_relaxed_aug0077.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sha256_relaxed\timing.rpt,4.0,-0.03991195512723065,-0.060638795836682774,256.3184991111593,-0.03696121078994817,0.11880356365680607,0.8535887611599248,1.1890427123294531,2,4.0,0.025000000372529,0.1145643889904022,1.0,475,0.0475,0,88,0.0,0,500,0.0,8.110084020189111,256.9479728876758,51472.941730027414
fpu_fast_aug0078,arithmetic,data\augmented\graph\fpu_fast_aug0078.pt,data\augmented\spatial\fpu_fast_aug0078.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fpu_fast\timing.rpt,2.0,-0.09752765934349156,-0.34520389860904277,492.7775498942227,-0.10048420771985021,-0.08387694879123296,0.24505987993168313,0.6353520753948946,4,2.0,0.025000000372529,0.1141271218657493,1.0,477,0.0477,0,83,0.0,0,500,0.0,21.73151851683852,474.14921353369476,96055.51348301156
fpu_nominal_aug0079,arithmetic,data\augmented\graph\fpu_nominal_aug0079.pt,data\augmented\spatial\fpu_nominal_aug0079.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fpu_nominal\timing.rpt,3.0,0.05292344423219195,0.0,345.46531325586176,0.05513598244438445,0.09491571585502664,0.5818898072651896,1.1888622228344352,0,3.0,0.025000000372529,0.1143459677696228,1.0,476,0.0476,0,103,0.0,0,500,0.0,18.5194807033409,348.22450159131995,96344.70388848818
fpu_relaxed_aug0080,arithmetic,data\augmented\graph\fpu_relaxed_aug0080.pt,data\augmented\spatial\fpu_relaxed_aug0080.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fpu_relaxed\timing.rpt,4.0,-0.04675195230393734,-0.04254299878029196,263.58461834851965,-0.04652253933406763,0.09330136817505766,0.5652176642613546,1.1029553730842072,1,4.0,0.025000000372529,0.1119151413440704,1.0,487,0.0487,0,98,0.0,0,500,0.0,12.76602649096528,256.01454689156844,60213.87629488711
